id,state,rto,maker,count,car_brand_match
9092,Andhra Pradesh,TENALI RTA,SHRI TIRUMALA ENGINEERING WORKS,4,
9094,Andhra Pradesh,TENALI RTA,SHRI VENKATESHWARA TRAILOR,4,
9096,Andhra Pradesh,TENALI RTA,SKODA AUTO INDIA PVT LTD,102,Skoda
9098,Andhra Pradesh,TENALI RTA,SML MAHINDRA LTD,51,Mahindra
9102,Andhra Pradesh,TENALI RTA,TAFE LIMITED,925,
9104,Andhra Pradesh,TENALI RTA,TATA MOTORS LTD,2408,Tata
9107,Andhra Pradesh,TENALI RTA,TI CLEAN MOBILITY PVT LTD,16,
9110,Andhra Pradesh,TENALI RTA,VE COMMERCIAL VEHICLES LTD,119,
9111,Andhra Pradesh,TENALI RTA,VENKATESHWARA ENGINEERING WORK,7,
9112,Andhra Pradesh,TENALI RTA,VIJAYA INDUSTRIES,15,
9118,Andhra Pradesh,TENALI RTA,WASIM MEERA ENGG WORKS,8,
9121,Andhra Pradesh,Tirupati RTA,AGRO TRAILERS AP312870751,3,
9122,Andhra Pradesh,Tirupati RTA,AJAX ENGINEERING LTD,14,
9130,Andhra Pradesh,Tirupati RTA,ATUL AUTO LTD,432,
9132,Andhra Pradesh,Tirupati RTA,AUTOMOBILE PRODUCTS OF INDIA,11,
9135,Andhra Pradesh,Tirupati RTA,BALAJI AGRO INDUSTRIES,11,
9147,Andhra Pradesh,Tirupati RTA,CHETAK TECHNOLOGY LIMITED,28,
9149,Andhra Pradesh,Tirupati RTA,CHINA HAOCHEN (IMPORTER: ADMS MARKETING),3,
9154,Andhra Pradesh,Tirupati RTA,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,215,
9168,Andhra Pradesh,Tirupati RTA,FARGO AUTO LTD.,17,
9169,Andhra Pradesh,Tirupati RTA,FORCE MOTORS LIMITED,751,
9172,Andhra Pradesh,Tirupati RTA,GENERAL MOTORS INDIA PVT LTD,944,
9176,Andhra Pradesh,Tirupati RTA,GOREEN E-MOBILITY PVT LTD,10,
9182,Andhra Pradesh,Tirupati RTA,HERO ELECTRIC VEHICLES PVT. LTD,112,
9193,Andhra Pradesh,Tirupati RTA,INDIAN AGRICULTURAL INDUSTRIES,4,
9195,Andhra Pradesh,Tirupati RTA,INDIA YAMAHA MOTOR PVT LTD,43464,
9202,Andhra Pradesh,Tirupati RTA,JAGUAR LAND ROVER INDIA LIMITED,21,
9203,Andhra Pradesh,Tirupati RTA,JCB INDIA LIMITED,263,
9206,Andhra Pradesh,Tirupati RTA,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),815,
9209,Andhra Pradesh,Tirupati RTA,JYOTI ENGINEERING WORKS,7,
9210,Andhra Pradesh,Tirupati RTA,JYOTI INDUSTRIES,44,
9215,Andhra Pradesh,Tirupati RTA,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,128,
9217,Andhra Pradesh,Tirupati RTA,KLB KOMAKI PVT LTD,216,
9222,Andhra Pradesh,Tirupati RTA,LAKSHMI AGRO INDUSTRIES,14,
9224,Andhra Pradesh,Tirupati RTA,LECTRIX E VEHICLES PVT LTD,5,
9243,Andhra Pradesh,Tirupati RTA,MAHINDRA TWO WHEELERS LTD,2344,Mahindra
9250,Andhra Pradesh,Tirupati RTA,MERCEDES -BENZ AG,4,Mercedes-Benz
9260,Andhra Pradesh,Tirupati RTA,M/SSREESIDDIVINAYAKAENGINEERINGWORKSAP60060002025,13,
9277,Andhra Pradesh,Tirupati RTA,PARADISE ENGG. WORK,3,
9282,Andhra Pradesh,Tirupati RTA,PREMIER LTD,229,
9284,Andhra Pradesh,Tirupati RTA,PUNJAB TRACTORS LIMITED,182,
9296,Andhra Pradesh,Tirupati RTA,SAME DEUTZ - FAHR INDIA (P) LTD.,19,
9307,Andhra Pradesh,Tirupati RTA,SHRI RAMA ENGINEERING,6,
9315,Andhra Pradesh,Tirupati RTA,SHRI VINAYAK INDUSTRIES,10,
9319,Andhra Pradesh,Tirupati RTA,SML MAHINDRA LTD,419,Mahindra
9327,Andhra Pradesh,Tirupati RTA,STELLANTIS INDIA PVT LTD,131,
9328,Andhra Pradesh,Tirupati RTA,SUDHA ENGINEERING WORKS,51,
9329,Andhra Pradesh,Tirupati RTA,SUNKU AUTO LTD,8,
9331,Andhra Pradesh,Tirupati RTA,SUZUKI MOTORCYCLE INDIA PVT LTD,28682,Maruti
9344,Andhra Pradesh,Tirupati RTA,TVS MOTOR COMPANY LTD,125694,
9354,Andhra Pradesh,Tirupati RTA,VOLKSWAGEN INDIA PVT LTD,992,Volkswagen
9362,Andhra Pradesh,Tirupati RTA,WUXI MDKA NEW ENERGY (IMPORTER: HESTUR ENERGY),11,
9363,Andhra Pradesh,Tirupati RTA,YEZDI MOTORS LTD,45,
9365,Andhra Pradesh,UNIT OFFICE KATHIPUDI,AJAX ENGINEERING LTD,4,
9377,Andhra Pradesh,UNIT OFFICE KATHIPUDI,ESCORTS CONSTRUCTION EQUIPMENT LTD,40,
9380,Andhra Pradesh,UNIT OFFICE KATHIPUDI,GENERAL MOTORS INDIA PVT LTD,41,
9382,Andhra Pradesh,UNIT OFFICE KATHIPUDI,HERO ELECTRIC VEHICLES PVT. LTD,9,
9384,Andhra Pradesh,UNIT OFFICE KATHIPUDI,HERO MOTOCORP LTD,30462,
9389,Andhra Pradesh,UNIT OFFICE KATHIPUDI,INDIA KAWASAKI MOTORS PVT LTD,5,
9392,Andhra Pradesh,UNIT OFFICE KATHIPUDI,ISUZU MOTORS INDIA PVT LTD,3,Isuzu
9400,Andhra Pradesh,UNIT OFFICE KATHIPUDI,LECTRIX E VEHICLES PVT LTD,3,
9401,Andhra Pradesh,UNIT OFFICE KATHIPUDI,MAHINDRA ELECTRIC AUTOMOBILE LTD,12,Mahindra
9410,Andhra Pradesh,UNIT OFFICE KATHIPUDI,OPG Mobility and Power Pvt Ltd,3,
9411,Andhra Pradesh,UNIT OFFICE KATHIPUDI,OTHERS,15076,
9423,Andhra Pradesh,UNIT OFFICE KATHIPUDI,SIMPLEENERGY PVT LTD,3,
9429,Andhra Pradesh,UNIT OFFICE KATHIPUDI,TAFE LIMITED,138,
9431,Andhra Pradesh,UNIT OFFICE KATHIPUDI,TATA MOTORS LTD,273,Tata
9433,Andhra Pradesh,UNIT OFFICE KATHIPUDI,TATA PASSENGER ELECTRIC MOBILITY LTD,34,Tata
9435,Andhra Pradesh,UNIT OFFICE KATHIPUDI,TOYOTA KIRLOSKAR MOTOR PVT LTD,168,Toyota
9436,Andhra Pradesh,UNIT OFFICE KATHIPUDI,TVS MOTOR COMPANY LTD,12412,
9447,Andhra Pradesh,UNIT OFFICE RAYADURG,CNH INDUSTRIAL (INDIA) PVT LTD,109,
9449,Andhra Pradesh,UNIT OFFICE RAYADURG,EICHER TRACTORS,173,
9453,Andhra Pradesh,UNIT OFFICE RAYADURG,FORD INDIA PVT LTD,29,Ford
9457,Andhra Pradesh,UNIT OFFICE RAYADURG,GURUNANAK INDUSTRIES PVT LTD,3,
9462,Andhra Pradesh,UNIT OFFICE RAYADURG,HONDA CARS INDIA LTD,46,Honda
9471,Andhra Pradesh,UNIT OFFICE RAYADURG,JSW MG MOTOR INDIA PVT LTD,4,MG
9480,Andhra Pradesh,UNIT OFFICE RAYADURG,MAHINDRA & MAHINDRA LIMITED (TRACTOR),845,Mahindra
9482,Andhra Pradesh,UNIT OFFICE RAYADURG,MALKIT AGRO TECH PVT. LTD,17,
9487,Andhra Pradesh,UNIT OFFICE RAYADURG,M/S SRI BALAJI ENGINEERING WORKS ANTPR AP29073183,3,
9498,Andhra Pradesh,UNIT OFFICE RAYADURG,PUR ENERGY PVT LTD,6,
9502,Andhra Pradesh,UNIT OFFICE RAYADURG,SHIVA GAYATRI ENGG WORKS,27,
9507,Andhra Pradesh,UNIT OFFICE RAYADURG,SRI LAKSHMI ENGINEERING WORKS AP29073576,7,
9518,Andhra Pradesh,UNIT OFFICE RAYADURG,VE COMMERCIAL VEHICLES LTD,7,
9523,Andhra Pradesh,Vijayawada RTA,AJAX FIORI ENGINEERING PVT LTD,43,
9532,Andhra Pradesh,Vijayawada RTA,ATHER ENERGY LTD,2115,
9533,Andhra Pradesh,Vijayawada RTA,ATLAS COPCO INDIA LIMITED,3,
9536,Andhra Pradesh,Vijayawada RTA,AUDI AG,149,Audi
9543,Andhra Pradesh,Vijayawada RTA,BATTRE ELECTRIC MOBLITY PVT LTD,78,
9544,Andhra Pradesh,Vijayawada RTA,BAXY LTD,19,
9547,Andhra Pradesh,Vijayawada RTA,BGAUSS AUTO PRIVATE LIMITED,176,
9554,Andhra Pradesh,Vijayawada RTA,BYD INDIA PRIVATE LIMITED,182,
9558,Andhra Pradesh,Vijayawada RTA,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,40,
9577,Andhra Pradesh,Vijayawada RTA,DODGE MOTORS,58,
9585,Andhra Pradesh,Vijayawada RTA,ESCORTS CONSTRUCTION EQUIPMENT LTD,6761,
9589,Andhra Pradesh,Vijayawada RTA,EULER MOTORS PVT LTD,76,
9604,Andhra Pradesh,Vijayawada RTA,GOREEN E-MOBILITY PVT LTD,12,
9605,Andhra Pradesh,Vijayawada RTA,GREAVES COTTON LTD.,77,
9617,Andhra Pradesh,Vijayawada RTA,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,3661,
9620,Andhra Pradesh,Vijayawada RTA,HONDA CARS INDIA LTD,5382,Honda
9622,Andhra Pradesh,Vijayawada RTA,HSU DRAGON (IMPORTER: BMR ELECTRIC),5,
9628,Andhra Pradesh,Vijayawada RTA,INDIAN MOTORCYCLE COMPANY,3,
9639,Andhra Pradesh,Vijayawada RTA,JAI KISAN TRAILER,8,
9643,Andhra Pradesh,Vijayawada RTA,JCB INDIA LTD,162,
9645,Andhra Pradesh,Vijayawada RTA,JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),115,
9647,Andhra Pradesh,Vijayawada RTA,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),1316,
9656,Andhra Pradesh,Vijayawada RTA,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,677,
9661,Andhra Pradesh,Vijayawada RTA,KURSHEED ENGINEERING WORKS AP105191423,3,
9671,Andhra Pradesh,Vijayawada RTA,L&T CONSTRUCTION EQUIPMENT LIMITED,5,
9673,Andhra Pradesh,Vijayawada RTA,MADHU AUTOMOBILES LTD,40,
9675,Andhra Pradesh,Vijayawada RTA,MAHALAKSHMI INDUSTRIES,54,
9680,Andhra Pradesh,Vijayawada RTA,MAHINDRA & MAHINDRA LIMITED,15103,Mahindra
9689,Andhra Pradesh,Vijayawada RTA,MARSHAL SONS & CO. I.LTD.,3,
9690,Andhra Pradesh,Vijayawada RTA,MARUTI SUZUKI INDIA LTD,46503,Maruti
9695,Andhra Pradesh,Vijayawada RTA,MERCEDES -BENZ AG,26,Mercedes-Benz
9703,Andhra Pradesh,Vijayawada RTA,MODERN INDUSTRIES,157,
9704,Andhra Pradesh,Vijayawada RTA,MODERN WELDINGS WORKS,85,
9705,Andhra Pradesh,Vijayawada RTA,MOHAN MECHANICAL WORKS,26,
9712,Andhra Pradesh,Vijayawada RTA,M/S SRI VASU ENGINEERING WORKS AP105384365,5,
9714,Andhra Pradesh,Vijayawada RTA,M/S S R K TRAILER WORKS AP312573381,4,
9716,Andhra Pradesh,Vijayawada RTA,M/S UMA INDUSTRY ANANTHAPUR AP29073329,4,
9727,Andhra Pradesh,Vijayawada RTA,OLA ELECTRIC TECHNOLOGIES PVT LTD,2230,
9736,Andhra Pradesh,Vijayawada RTA,PARADISE ENGG. WORK,7,
9742,Andhra Pradesh,Vijayawada RTA,PRAKASH ENGINEERING WORKS,29,
9743,Andhra Pradesh,Vijayawada RTA,PRAVEEN KUMAR AND BROTHERS,3,
9746,Andhra Pradesh,Vijayawada RTA,PUNJAB TRACTORS LIMITED,1712,
9752,Andhra Pradesh,Vijayawada RTA,RAGHAVENDRA INDUSTRIES,3,
9766,Andhra Pradesh,Vijayawada RTA,SHIV TRAILOR INDUSTRIES,65,
9767,Andhra Pradesh,Vijayawada RTA,SHRI BALAJI AGRO INDUSTRIES,41,
9769,Andhra Pradesh,Vijayawada RTA,SHRI BALA KRISHNA,9,
9779,Andhra Pradesh,Vijayawada RTA,SHRI MARUTI ENGINEERING WORKS,15,Maruti
9781,Andhra Pradesh,Vijayawada RTA,SHRI SAI ENGG WORKS,71,
9783,Andhra Pradesh,Vijayawada RTA,SHRI SHRINIVASA AGRO INDUSTRIES,33,
9785,Andhra Pradesh,Vijayawada RTA,SHRI SHRINIVASA INDUSTRIES,4,
9793,Andhra Pradesh,Vijayawada RTA,SIMPLEENERGY PVT LTD,147,
9796,Andhra Pradesh,Vijayawada RTA,SKODA AUTO INDIA PVT LTD,905,Skoda
9799,Andhra Pradesh,Vijayawada RTA,SRI GAYATHRI ENGINEERING WORKS AP1014203799,17,
9807,Andhra Pradesh,Vijayawada RTA,STAR ENGINEERING,9,
9818,Andhra Pradesh,Vijayawada RTA,SWITCH MOBILITY AUTOMOTIVE LTD,6,
9833,Andhra Pradesh,Vijayawada RTA,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,21,
9842,Andhra Pradesh,Vijayawada RTA,VOLKSWAGEN INDIA PVT LTD,1250,Volkswagen
9849,Andhra Pradesh,Vijayawada RTA,WILLYS INDIA LTD,376,
9850,Andhra Pradesh,Vijayawada RTA,WIRTGEN INDIA PVT LTD,95,
9852,Andhra Pradesh,Vijayawada RTA,XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND),5,
9855,Andhra Pradesh,Vijayawada RTA,ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),5,
9860,Andhra Pradesh,Vishakapatnam RTA,AJAX FIORI ENGINEERING PVT LTD,56,
9863,Andhra Pradesh,Vishakapatnam RTA,ALTIGREEN PROPULSION LABS PVT LTD,3,
9878,Andhra Pradesh,Vishakapatnam RTA,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,53,
9882,Andhra Pradesh,Vishakapatnam RTA,BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,4,
9883,Andhra Pradesh,Vishakapatnam RTA,BOUNCE ELECTRIC 1 PVT LTD,29,
9884,Andhra Pradesh,Vishakapatnam RTA,BRITANNIA ENGINEERING LIMITED,4,
9888,Andhra Pradesh,Vishakapatnam RTA,CASE EQUIPMENT PRIVATE LTD,7,
9891,Andhra Pradesh,Vishakapatnam RTA,CHANDANA CORPORATION,13,
9896,Andhra Pradesh,Vishakapatnam RTA,COLES CRANE,6,
9908,Andhra Pradesh,Vishakapatnam RTA,EICHER TRACTORS,133,
9926,Andhra Pradesh,Vishakapatnam RTA,GUJARAT NARMADA AUTO LTD,1247,
9938,Andhra Pradesh,Vishakapatnam RTA,IDEAL JAWA INDIA PVT LTD,58,
9946,Andhra Pradesh,Vishakapatnam RTA,INTERNATIONAL CARS & MOTORS LTD,31,
9948,Andhra Pradesh,Vishakapatnam RTA,"IR BOBCAT COMPANY, USA",10,
9951,Andhra Pradesh,Vishakapatnam RTA,JAI GURU SAI ENGG WORKS,13,
9956,Andhra Pradesh,Vishakapatnam RTA,J. S. AUTO (P) LTD,9,
9957,Andhra Pradesh,Vishakapatnam RTA,JSW MG MOTOR INDIA PVT LTD,1046,MG
9958,Andhra Pradesh,Vishakapatnam RTA,KAMAZ VECTRA MOTORS LTD.,50,
9969,Andhra Pradesh,Vishakapatnam RTA,KRANTI AUTOMOBILES LIMITED,4,
9973,Andhra Pradesh,Vishakapatnam RTA,KUTO WORKS CO. LTD,5,
9980,Andhra Pradesh,Vishakapatnam RTA,LML LIMITED,15599,
9988,Andhra Pradesh,Vishakapatnam RTA,MAHINDRA ELECTRIC MOBILITY LIMITED,12,Mahindra
9996,Andhra Pradesh,Vishakapatnam RTA,MAHINDRA RENAULT PVT.LTD.,124,Mahindra
10009,Andhra Pradesh,Vishakapatnam RTA,MLR MOTORS PVT LTD,11,
10025,Andhra Pradesh,Vishakapatnam RTA,OKINAWA AUTOTECH PVT LTD,125,
10026,Andhra Pradesh,Vishakapatnam RTA,OLA ELECTRIC TECHNOLOGIES PVT LTD,4485,
10029,Andhra Pradesh,Vishakapatnam RTA,OPEL,5,
10033,Andhra Pradesh,Vishakapatnam RTA,P AND H INDIA LIMITED,47,
10035,Andhra Pradesh,Vishakapatnam RTA,PINNACLE MOBILITY SOLUTIONS PVT LTD,18,
10041,Andhra Pradesh,Vishakapatnam RTA,PUR ENERGY PVT LTD,149,
10046,Andhra Pradesh,Vishakapatnam RTA,RIVER MOBILITY PVT LTD,814,
10050,Andhra Pradesh,Vishakapatnam RTA,SCOOTERS INDIA LTD,31,
10053,Andhra Pradesh,Vishakapatnam RTA,SHRI LAXMI ENGINEERING WORKS,240,
10054,Andhra Pradesh,Vishakapatnam RTA,SHRI RAMA KRISHNA INDUSTRIES,4,
10055,Andhra Pradesh,Vishakapatnam RTA,SHRI SHRINIVASA ENG WORKS,10,
10060,Andhra Pradesh,Vishakapatnam RTA,SKODA AUTO INDIA PVT LTD,994,Skoda
10071,Andhra Pradesh,Vishakapatnam RTA,SURJA AUTOMOTIVE PVT LTD,6,
10076,Andhra Pradesh,Vishakapatnam RTA,TARZAN MOTORS,19,
10080,Andhra Pradesh,Vishakapatnam RTA,TATA MOTORS PASSENGER VEHICLES LTD,5068,Tata
10091,Andhra Pradesh,Vishakapatnam RTA,TPS INFRASTRUCTURE LTD.,4,
10092,Andhra Pradesh,Vishakapatnam RTA,TRATEC ENGINEERS PVT LTD,16,
10093,Andhra Pradesh,Vishakapatnam RTA,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,27,
10098,Andhra Pradesh,Vishakapatnam RTA,VIJAY AGRICULTURAL INDUSTRIES,167,
10109,Andhra Pradesh,Vishakapatnam RTA,WIRTGEN INDIA PVT LTD,10,
10113,Andhra Pradesh,Vishakapatnam RTA,YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),13,
10117,Andhra Pradesh,Vizianagaram RTA,AJAX ENGINEERING LTD,14,
10130,Andhra Pradesh,Vizianagaram RTA,BAXY LTD,23,
10139,Andhra Pradesh,Vizianagaram RTA,CATERPILLAR INDIA PRIVATE LIMITED,68,
10140,Andhra Pradesh,Vizianagaram RTA,CHANDANA CORPORATION,3,
10146,Andhra Pradesh,Vizianagaram RTA,DASHMESH MECH WORKS PVT LTD,6,
10147,Andhra Pradesh,Vizianagaram RTA,DESOTO MOTORS,3,
10150,Andhra Pradesh,Vizianagaram RTA,DODGE MOTORS,15,
10151,Andhra Pradesh,Vizianagaram RTA,DSK MOTOWHEELS PVT LTD.,8,
10154,Andhra Pradesh,Vizianagaram RTA,EICHER TRACTORS,1969,
10156,Andhra Pradesh,Vizianagaram RTA,ESCORTS CONSTRUCTION EQUIPMENT LTD,2013,
10157,Andhra Pradesh,Vizianagaram RTA,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),79,
10159,Andhra Pradesh,Vizianagaram RTA,FARGO AUTO LTD.,19,
10174,Andhra Pradesh,Vizianagaram RTA,HERO HONDA MOTORS  LTD,58380,Honda
10175,Andhra Pradesh,Vizianagaram RTA,HERO MOTOCORP LTD,101539,
10181,Andhra Pradesh,Vizianagaram RTA,HYUNDAI MOTOR INDIA LTD,5219,Hyundai
10187,Andhra Pradesh,Vizianagaram RTA,INGERSOLL RAND INDIA LTD.,4,
10197,Andhra Pradesh,Vizianagaram RTA,JP INDUSTRIES,13,
10200,Andhra Pradesh,Vizianagaram RTA,KIA INDIA PRIVATE LIMITED,445,Kia
10204,Andhra Pradesh,Vizianagaram RTA,KLB KOMAKI PVT LTD,20,
10207,Andhra Pradesh,Vizianagaram RTA,LAKSHMI AGRO INDUSTRIES,9,
10209,Andhra Pradesh,Vizianagaram RTA,LARSEN AND TOUBRO LIMITED,3,
10210,Andhra Pradesh,Vizianagaram RTA,L.B AGRO PRODUCTS AP1913663006,4,
10214,Andhra Pradesh,Vizianagaram RTA,LML LIMITED,2475,
10217,Andhra Pradesh,Vizianagaram RTA,L & T CASE EQUIPMENT PVT LTD,61,
10219,Andhra Pradesh,Vizianagaram RTA,MAHARASTRA SCOOTER LIMITED,221,
10221,Andhra Pradesh,Vizianagaram RTA,MAHINDRA GUJARAT TRACTOR LIMITED,46,Mahindra
10223,Andhra Pradesh,Vizianagaram RTA,MAHINDRA & MAHINDRA LIMITED,14290,Mahindra
10236,Andhra Pradesh,Vizianagaram RTA,MLR MOTORS PVT LTD,40,
10239,Andhra Pradesh,Vizianagaram RTA,MONTO MOTORS LTD.,36,
10242,Andhra Pradesh,Vizianagaram RTA,M/S DURGA INDUSTRIES AP29073377,4,
10244,Andhra Pradesh,Vizianagaram RTA,M/S SREEVANI INDUSTRIES AP28884333,18,
10251,Andhra Pradesh,Vizianagaram RTA,M/S SRI SRINIVASA ENGINEERING WORKS VZM,7,
10252,Andhra Pradesh,Vizianagaram RTA,M/S SRI VARASIDDI VINAYAKA ENGG WORKS AP514554278,19,
10253,Andhra Pradesh,Vizianagaram RTA,M/S SRI VENKATA SAI DURGA ENGG WORKS AP203583296,26,
10257,Andhra Pradesh,Vizianagaram RTA,NISSAN MOTOR INDIA PVT LTD,182,Nissan
10259,Andhra Pradesh,Vizianagaram RTA,OKINAWA AUTOTECH PVT LTD,48,
10260,Andhra Pradesh,Vizianagaram RTA,OLA ELECTRIC TECHNOLOGIES PVT LTD,2106,
10261,Andhra Pradesh,Vizianagaram RTA,OMEGA SEIKI PVT LTD,5,
10264,Andhra Pradesh,Vizianagaram RTA,PAL DIESAL PVT LTD,3,
10266,Andhra Pradesh,Vizianagaram RTA,PLEMOUTH,3,
10267,Andhra Pradesh,Vizianagaram RTA,PREMIER LTD,140,
10272,Andhra Pradesh,Vizianagaram RTA,QUANTUM ENERGY LTD.,20,
10274,Andhra Pradesh,Vizianagaram RTA,REVOLT INTELLICORP PVT LTD,42,
10286,Andhra Pradesh,Vizianagaram RTA,SHRI  BALAJI ENGINEERING WORKS,3,
10294,Andhra Pradesh,Vizianagaram RTA,SHRI SHRINIVASA AGRO INDUSTRIES,4,
10298,Andhra Pradesh,Vizianagaram RTA,SHRI VENKATA ENG WORKS,4,
10301,Andhra Pradesh,Vizianagaram RTA,SHRI VENKATESHWARA TRAILOR,11,
10303,Andhra Pradesh,Vizianagaram RTA,SIMPLEENERGY PVT LTD,66,
10310,Andhra Pradesh,Vizianagaram RTA,SRI DURGA TRAILERS AP315794156,3,
10315,Andhra Pradesh,Vizianagaram RTA,SRI NAVADURGA AGRO WORKS AP193673558,15,
10321,Andhra Pradesh,Vizianagaram RTA,SRI VENKATA DURGA AGRO WORKS AP193671591,6,
10331,Andhra Pradesh,Vizianagaram RTA,SUZUKI MOTORCYCLE INDIA PVT LTD,20139,Maruti
10332,Andhra Pradesh,Vizianagaram RTA,TAFE LIMITED,758,
10338,Andhra Pradesh,Vizianagaram RTA,TEREX CORPORATION,5,
10340,Andhra Pradesh,Vizianagaram RTA,TM BENZ,52,
10347,Andhra Pradesh,Vizianagaram RTA,VESPA,41,
10354,Andhra Pradesh,Vizianagaram RTA,VOLVO GROUP INDIA PVT LTD,29,Volvo
10361,Andhra Pradesh,Vizianagaram RTA,YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),10,
10364,Andhra Pradesh,Vuyyuru UO,AJAX FIORI ENGINEERING PVT LTD,8,
10366,Andhra Pradesh,Vuyyuru UO,ANNAPURNA INDUSTRIES,4,
10368,Andhra Pradesh,Vuyyuru UO,ATHER ENERGY LTD,256,
10371,Andhra Pradesh,Vuyyuru UO,BATTRE ELECTRIC MOBLITY PVT LTD,9,
10375,Andhra Pradesh,Vuyyuru UO,BOUNCE ELECTRIC 1 PVT LTD,8,
10376,Andhra Pradesh,Vuyyuru UO,BYD INDIA PRIVATE LIMITED,13,
10379,Andhra Pradesh,Vuyyuru UO,CATERPILLAR INDIA PRIVATE LIMITED,9,
10383,Andhra Pradesh,Vuyyuru UO,DAEWOO MOTORS INDIA LTD,5,
10384,Andhra Pradesh,Vuyyuru UO,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,6,
10385,Andhra Pradesh,Vuyyuru UO,DOOSAN BOBCAT INDIA PVT LTD,3,
10393,Andhra Pradesh,Vuyyuru UO,GOREEN E-MOBILITY PVT LTD,58,
10398,Andhra Pradesh,Vuyyuru UO,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,139,
10399,Andhra Pradesh,Vuyyuru UO,HMT LIMITED,29,
10419,Andhra Pradesh,Vuyyuru UO,LML LIMITED,91,
10434,Andhra Pradesh,Vuyyuru UO,M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,6,
10440,Andhra Pradesh,Vuyyuru UO,PIAGGIO VEHICLES PVT LTD,542,
10441,Andhra Pradesh,Vuyyuru UO,PREMIER LTD,12,
10462,Andhra Pradesh,Vuyyuru UO,SUZUKI MOTORCYCLE INDIA PVT LTD,9373,Maruti
10463,Andhra Pradesh,Vuyyuru UO,TAFE LIMITED,59,
10465,Andhra Pradesh,Vuyyuru UO,TATA ADVANCED SYSTEMS LTD,4,Tata
10469,Andhra Pradesh,Vuyyuru UO,TOYOTA KIRLOSKAR MOTOR PVT LTD,823,Toyota
10471,Andhra Pradesh,Vuyyuru UO,ULTRAVIOLETTE AUTOMOTIVE PVT LTD,3,
10473,Andhra Pradesh,Vuyyuru UO,VOLKSWAGEN INDIA PVT LTD,153,Volkswagen
10480,Arunachal Pradesh,ANJAW,EICHER MOTORS LTD,7,
10485,Arunachal Pradesh,ANJAW,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,29,Honda
10487,Arunachal Pradesh,ANJAW,INDIA YAMAHA MOTOR PVT LTD,37,
10496,Arunachal Pradesh,ANJAW,SUZUKI MOTORCYCLE INDIA PVT LTD,4,Maruti
10500,Arunachal Pradesh,ANJAW,TVS MOTOR COMPANY LTD,115,
10505,Arunachal Pradesh,BICHOM,OTHERS,10,
10506,Arunachal Pradesh,BICHOM,TATA MOTORS LTD,20,Tata
10507,Arunachal Pradesh,BICHOM,TOYOTA KIRLOSKAR MOTOR PVT LTD,9,Toyota
10510,Arunachal Pradesh,CHANGLANG,ACTION CONSTRUCTION EQUIPMENT LTD.,5,
10517,Arunachal Pradesh,CHANGLANG,CHEVROLET SALES INDIA PVT LTD,16,Chevrolet
10520,Arunachal Pradesh,CHANGLANG,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,19,
10523,Arunachal Pradesh,CHANGLANG,ESCORTS CONSTRUCTION EQUIPMENT LTD,8,
10534,Arunachal Pradesh,CHANGLANG,HYUNDAI MOTOR INDIA LTD,662,Hyundai
10543,Arunachal Pradesh,CHANGLANG,MAHINDRA LAST MILE MOBILITY LTD,6,Mahindra
10544,Arunachal Pradesh,CHANGLANG,MAHINDRA & MAHINDRA LIMITED,1002,Mahindra
10548,Arunachal Pradesh,CHANGLANG,MARUTI SUZUKI INDIA LTD,1640,Maruti
10550,Arunachal Pradesh,CHANGLANG,M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,3,
10551,Arunachal Pradesh,CHANGLANG,NISSAN MOTOR INDIA PVT LTD,44,Nissan
10553,Arunachal Pradesh,CHANGLANG,PIAGGIO VEHICLES PVT LTD,86,
10566,Arunachal Pradesh,CHANGLANG,ZOOMLION INDIA PVT LTD,3,
10569,Arunachal Pradesh,DIBANG VALLEY,FORCE MOTORS LIMITED,4,
10573,Arunachal Pradesh,DIBANG VALLEY,INDIA YAMAHA MOTOR PVT LTD,4,
10578,Arunachal Pradesh,DIBANG VALLEY,ROYAL-ENFIELD (UNIT OF EICHER LTD),9,
